Speaker,Attendee,rep_id,Date,Title,Location
1953564151,"[{""NPI"":""5303135381""},{""NPI"":""4445162957""},{""NPI"":""2162685434""}]",8454994736,11/15/2018,at feugiat non,Laprida
4985103950,"[{""NPI"":""2635326207""},{""NPI"":""3840263980""},{""NPI"":""5726079175""},{""NPI"":""7714899778""}]",2884263690,6/11/2019,potenti nullam porttitor,Anh Son
2983937348,"[{""NPI"":""0014579480""},{""NPI"":""4002482405""},{""NPI"":""9603555312""},{""NPI"":""0317242318""}]",1688554439,10/12/2019,platea dictumst morbi,Zhangjiaji
7183487296,"[{""NPI"":""0917432037""}]",5242869535,8/21/2019,et ultrices posuere,Parawan
0704078880,"[{""NPI"":""6734301958""},{""NPI"":""3299320645""}]",2531281867,3/23/2019,quis turpis sed ante vivamus,Khuzdār
4105722700,"[{""NPI"":""8451353029""}]",2481325864,5/20/2019,felis ut at dolor quis,Puerto Nariño
3037443618,"[{""NPI"":""6297715769""},{""NPI"":""9293736535""},{""NPI"":""5726079175""},{""NPI"":""9268921456""}]",9304008068,6/22/2019,in lectus,Bugcaon
7064671387,"[{""NPI"":""8298837126""},{""NPI"":""5518415508""}]",5441098149,2/2/2019,molestie nibh in,Hanjia
7903195441,"[{""NPI"":""8203876080""},{""NPI"":""5532819459""},{""NPI"":""5340844811""},{""NPI"":""0359962181""}]",5951552092,9/1/2019,etiam pretium iaculis,Zhaojia
6388276458,"[{""NPI"":""0211496081""},{""NPI"":""2983937348""},{""NPI"":""4592756320""},{""NPI"":""7459590231""},{""NPI"":""4555770706""}]",1115907581,1/7/2019,eget congue eget semper,Nārāyanganj
1224777417,"[{""NPI"":""7267330606""},{""NPI"":""6966367605""},{""NPI"":""8665587128""}]",4903227982,4/24/2019,libero ut,Abuyog
6870320748,"[{""NPI"":""8896992702""},{""NPI"":""7220040350""}]",5132396621,9/11/2019,morbi ut odio cras,Waldbredimus
4561212906,"[{""NPI"":""3101581397""}]",3383638621,8/7/2019,eu mi nulla ac,Qingkenpao
8828863900,"[{""NPI"":""4727761386""},{""NPI"":""3506219146""}]",6854203688,12/27/2018,sed tincidunt eu felis,Izumi
1837300968,"[{""NPI"":""1891834592""},{""NPI"":""9037061133""},{""NPI"":""2283709229""},{""NPI"":""7578435884""},{""NPI"":""4236706679""}]",0217278248,3/9/2019,consequat in,Rio Largo
8378720772,"[{""NPI"":""2921028719""},{""NPI"":""1335498311""},{""NPI"":""7114485239""},{""NPI"":""3530163740""}]",4439387981,12/6/2018,est risus auctor sed tristique,Haicheng
5143994675,"[{""NPI"":""7281416555""},{""NPI"":""3126374158""},{""NPI"":""8558938288""},{""NPI"":""3220671454""},{""NPI"":""5726079175""}]",8163387950,9/12/2019,at nibh in hac habitasse,Pamoyanan
3455200745,"[{""NPI"":""3428933001""},{""NPI"":""8362755792""},{""NPI"":""2411592795""},{""NPI"":""4624566424""}]",9186483468,1/12/2019,augue a suscipit nulla,Wang Nam Yen
5145803443,"[{""NPI"":""2890394573""},{""NPI"":""0359962181""}]",3601949439,1/10/2019,donec diam neque,Cineumbeuy
6267007324,"[{""NPI"":""2291737252""}]",4665572951,12/9/2018,dolor vel est,Patao
4037130068,"[{""NPI"":""1755355297""}]",3778075743,12/3/2018,quisque erat,Detupia
1032173688,"[{""NPI"":""6297715769""},{""NPI"":""3548272282""},{""NPI"":""1219236861""},{""NPI"":""8809590813""}]",2472166265,8/26/2019,id lobortis convallis tortor,New Orleans
9220794535,"[{""NPI"":""3363262787""},{""NPI"":""3343410578""},{""NPI"":""6607519261""}]",9803599395,6/6/2019,adipiscing elit proin interdum mauris,Santo Domingo
7542302124,"[{""NPI"":""0268243751""},{""NPI"":""1023348470""},{""NPI"":""0120954435""},{""NPI"":""4786694355""}]",3216713345,3/16/2019,felis ut,Corroios
9238363994,"[{""NPI"":""2098530579""}]",0459528265,7/24/2019,curae nulla dapibus dolor,Zmijavci
1537349686,"[{""NPI"":""0525803807""},{""NPI"":""8451353029""}]",5518440763,8/14/2019,gravida sem praesent id,Koloniya Zastav’ye
9907182656,"[{""NPI"":""3910038816""}]",5869402355,11/28/2018,venenatis tristique,Vimmerby
9326646025,"[{""NPI"":""9300978942""},{""NPI"":""3147432173""},{""NPI"":""9054754559""},{""NPI"":""5607532658""}]",1429541504,6/15/2019,hac habitasse platea dictumst morbi,Kallífytos
8773304212,"[{""NPI"":""8405021116""}]",5795153286,5/26/2019,magnis dis parturient,Lang
6314554896,"[{""NPI"":""8825429649""},{""NPI"":""5829196514""},{""NPI"":""9468124053""},{""NPI"":""3375816359""}]",2033515006,12/2/2018,at nulla suspendisse,Cimanggu
9260897807,"[{""NPI"":""0133088901""},{""NPI"":""5145803443""}]",4626338951,2/4/2019,nunc viverra dapibus nulla suscipit,Xiaoyang
5691009958,"[{""NPI"":""2815572060""},{""NPI"":""9658191053""}]",7313280047,3/17/2019,platea dictumst etiam,Jembangan
3570762793,"[{""NPI"":""2696982910""},{""NPI"":""4703209128""},{""NPI"":""6770935260""},{""NPI"":""2267057123""},{""NPI"":""7699183533""}]",3221510732,10/23/2018,etiam justo etiam pretium,Ziftá
0804118469,"[{""NPI"":""0857205943""},{""NPI"":""6501681073""},{""NPI"":""5505604110""},{""NPI"":""1699710619""}]",6764772797,8/16/2019,vestibulum sit amet cursus,Starobaltachevo
7192349216,"[{""NPI"":""7927274589""},{""NPI"":""5829196514""},{""NPI"":""4979256449""}]",0308091585,10/29/2018,nunc proin,Kayunga
5326835592,"[{""NPI"":""6678092945""}]",1192263771,1/11/2019,nec nisi,Núi Đối
3110594684,"[{""NPI"":""3498470523""},{""NPI"":""1314186108""},{""NPI"":""3195390361""}]",2535063427,4/30/2019,volutpat erat quisque,Magetlegar
6297715769,"[{""NPI"":""4635411214""},{""NPI"":""8384460841""},{""NPI"":""2452628093""},{""NPI"":""8203876080""},{""NPI"":""5578502083""}]",0950185256,7/8/2019,amet nunc,Wuhu
5095812967,"[{""NPI"":""1699710619""},{""NPI"":""1490008179""},{""NPI"":""7387603766""},{""NPI"":""7389956135""}]",8767648470,5/17/2019,habitasse platea dictumst morbi,Outing
1270474286,"[{""NPI"":""6123749420""}]",9082974198,6/14/2019,donec ut mauris,Kaliuda
6163978005,"[{""NPI"":""1755355297""},{""NPI"":""7064671387""},{""NPI"":""8512341653""},{""NPI"":""0258695528""},{""NPI"":""2999378874""}]",8680909598,1/9/2019,faucibus orci,Guantánamo
4701556009,"[{""NPI"":""8422000008""},{""NPI"":""7330842532""},{""NPI"":""8740215644""},{""NPI"":""9238363994""}]",4469647714,5/26/2019,sit amet sem fusce consequat,Olyka
5578502083,"[{""NPI"":""9293736535""},{""NPI"":""9444803023""},{""NPI"":""6411633177""}]",1364715978,3/28/2019,sapien non,Santa Rita
6345612162,"[{""NPI"":""0425479188""},{""NPI"":""4786901180""},{""NPI"":""9759862204""}]",7134678032,11/19/2018,erat vestibulum sed,Sitangkai
2624705767,"[{""NPI"":""0047361956""},{""NPI"":""7344445298""},{""NPI"":""4037920190""},{""NPI"":""6754683945""}]",4883454735,12/1/2018,eu felis fusce posuere felis,Cisalakdesa
2503804012,"[{""NPI"":""3411372559""},{""NPI"":""0291190146""},{""NPI"":""1138375586""},{""NPI"":""2067408038""}]",4413825954,10/20/2018,quis libero nullam sit,Santa Cristina Couto
4762755419,"[{""NPI"":""0244857490""},{""NPI"":""0014579480""}]",7005880757,10/29/2018,vestibulum ante ipsum,Strömsund
1900519798,"[{""NPI"":""9024129249""},{""NPI"":""5888024694""},{""NPI"":4901848194}]",4262939899,4/16/2019,at turpis,Ucuncha
8589162788,"[{""NPI"":""3914371749""}]",6450954480,7/21/2019,ultrices posuere cubilia curae,Hongshi
6273581444,"[{""NPI"":""3649717956""},{""NPI"":""3182668366""},{""NPI"":""3101581397""},{""NPI"":""1303879697""},{""NPI"":""8612763495""}]",8650477808,8/21/2019,risus dapibus augue vel,Fushan
1229100660,"[{""NPI"":""4395023363""},{""NPI"":""0359405274""},{""NPI"":""8392610849""},{""NPI"":""7281416555""},{""NPI"":""2654745163""}]",6969892596,12/23/2018,duis aliquam,Yanjiao
0168984695,"[{""NPI"":""4014188493""},{""NPI"":""1482536870""}]",4108366356,8/12/2019,in libero ut massa,Kotlovka
2154956785,"[{""NPI"":""3374299571""},{""NPI"":""8209242768""},{""NPI"":""7114485239""},{""NPI"":""4617162100""}]",5532257859,5/30/2019,ipsum primis in faucibus,Alcanhões
6182487380,"[{""NPI"":""4014188493""},{""NPI"":""2100427393""},{""NPI"":""1831256479""}]",6272144473,11/29/2018,aliquam convallis nunc,Mueang Phuket
5529429394,"[{""NPI"":""3059594066""},{""NPI"":""1951772644""}]",7446317856,1/22/2019,accumsan tellus nisi,Rejowinangun
5925516559,"[{""NPI"":""8278518521""},{""NPI"":""5110411638""},{""NPI"":""6607519261""}]",3997931949,5/27/2019,nulla quisque arcu libero rutrum,Tuapse
0485390701,"[{""NPI"":""6727825513""},{""NPI"":""6679946328""},{""NPI"":""5417438928""},{""NPI"":""8290378645""},{""NPI"":""0804118469""}]",1378664894,5/2/2019,viverra dapibus,Sukaraja
1590093755,"[{""NPI"":""8930406912""},{""NPI"":""8258849352""}]",8903137687,9/25/2019,in libero,Caicun
3251534963,"[{""NPI"":4961943819},{""NPI"":""6410306830""},{""NPI"":""1039656927""}]",5675039922,3/23/2019,lorem ipsum dolor,Ndwedwe
2045174573,"[{""NPI"":""5178491114""}]",4196650060,1/8/2019,eu nibh quisque id justo,Dek’emhāre
3745638867,"[{""NPI"":""4703209128""},{""NPI"":""3999490004""},{""NPI"":""4955749569""}]",0453541979,5/27/2019,nulla tellus in sagittis,San Jose
7295802991,"[{""NPI"":""5739509440""},{""NPI"":""1383278415""},{""NPI"":""6818637140""}]",6315585195,1/21/2019,diam vitae quam,Duobao
6787560788,"[{""NPI"":""5785628651""}]",4827274954,7/14/2019,nulla suspendisse,Longzhouwan
7542302124,"[{""NPI"":""2287494685""},{""NPI"":""6834840893""},{""NPI"":""3853713084""},{""NPI"":""5206690554""}]",5756127639,9/8/2019,massa donec dapibus duis,Kożuchów
1789876931,"[{""NPI"":""3703590262""},{""NPI"":""9016129278""},{""NPI"":""6818637140""},{""NPI"":""1484717651""},{""NPI"":""0984322248""}]",6245768293,8/25/2019,non mauris,Minsk
0517813653,"[{""NPI"":""7758980430""},{""NPI"":""2225887047""},{""NPI"":""6241457489""},{""NPI"":""4868118390""},{""NPI"":""2890394573""}]",9627568914,8/28/2019,nulla dapibus,Riversdale
6839638235,"[{""NPI"":""6607519261""},{""NPI"":""7703794171""},{""NPI"":""2624383247""}]",1680381121,12/4/2018,etiam vel augue vestibulum rutrum,Qinnan
8237497406,"[{""NPI"":""1968499628""},{""NPI"":""2332419470""},{""NPI"":""2503804012""}]",1487516143,5/7/2019,fringilla rhoncus mauris,Storvik
5581747385,"[{""NPI"":""8203876080""},{""NPI"":""8008421177""},{""NPI"":""2067408038""},{""NPI"":""2503804012""}]",6942756083,8/15/2019,ultrices posuere,Tatarsk
3110594684,"[{""NPI"":""4975961342""},{""NPI"":4529860833}]",9781853728,9/26/2019,luctus nec molestie,Maseru
9166466598,"[{""NPI"":""0242094686""},{""NPI"":""9075745176""},{""NPI"":""1087967872""}]",5984264365,12/10/2018,vehicula condimentum curabitur,Sanjiang
0133088901,"[{""NPI"":""1891834592""},{""NPI"":""9492357747""},{""NPI"":""8610712737""},{""NPI"":""2154956785""}]",9532387471,1/31/2019,curae duis,Anaheim
3565761938,"[{""NPI"":4529860833},{""NPI"":""1598058509""},{""NPI"":""5326835592""},{""NPI"":""2905796464""}]",9115424242,3/16/2019,et tempus semper est,Sendang
5178491114,"[{""NPI"":""9040239207""},{""NPI"":""8881136856""},{""NPI"":""8362755792""}]",9629940920,12/6/2018,orci nullam molestie,Celso Ramos
5691009958,"[{""NPI"":""8187990236""},{""NPI"":""5581747385""},{""NPI"":""9595449903""},{""NPI"":""9040239207""},{""NPI"":""0363157883""}]",7156811128,12/8/2018,luctus cum,Carquefou
3411372559,"[{""NPI"":""4676038909""},{""NPI"":""3703590262""}]",1412230615,5/23/2019,sit amet justo morbi ut,Rancasadang
2255021978,"[{""NPI"":""2583540181""},{""NPI"":""0857205943""},{""NPI"":""3603725174""},{""NPI"":""8669403862""},{""NPI"":""0138032904""}]",0312396449,7/6/2019,massa tempor convallis nulla,Pécs
5178491114,"[{""NPI"":""4617162100""}]",8746582227,4/5/2019,semper interdum mauris,Ash Shawātī
2225887047,"[{""NPI"":""3789463159""},{""NPI"":""0890343969""}]",8174557306,12/6/2018,pede lobortis ligula,Denov
3267657024,"[{""NPI"":""9588089719""}]",4179007639,4/15/2019,in magna bibendum imperdiet,Barrancas
6683286191,"[{""NPI"":""2339174686""},{""NPI"":""3038853291""},{""NPI"":""4607312894""},{""NPI"":""5709621072""}]",0418391707,2/16/2019,dolor morbi vel lectus,Chhāgalnāiya
0536506000,"[{""NPI"":""8610712737""},{""NPI"":""1837881685""},{""NPI"":""1953564151""}]",7573554326,12/29/2018,eros elementum pellentesque quisque,Naghalin
9985719786,"[{""NPI"":""4607312894""},{""NPI"":""0536506000""}]",2391543668,4/22/2019,aliquet pulvinar,Agbannawag
2743207280,"[{""NPI"":""0737263806""},{""NPI"":""0482292237""}]",2048986043,12/30/2018,pharetra magna ac,São José dos Campos
0412527561,"[{""NPI"":""4013160072""},{""NPI"":""2861511761""},{""NPI"":""6205331853""}]",2831837802,4/12/2019,non ligula pellentesque ultrices phasellus,Sendangrejo
3933010675,"[{""NPI"":""2347406086""},{""NPI"":""0242094686""},{""NPI"":""5095812967""},{""NPI"":""1944885390""},{""NPI"":""1624934021""}]",9393273123,10/9/2019,donec dapibus duis at,Klaeng
4610275910,"[{""NPI"":""4765454681""},{""NPI"":""4635411214""},{""NPI"":""9584980424""},{""NPI"":""9655010953""}]",6112607104,9/28/2019,tempus vel pede morbi porttitor,Buchlovice
2085462057,"[{""NPI"":""6787560788""},{""NPI"":""3999490004""}]",0780206953,5/6/2019,ante vivamus tortor duis,Rūjayb
9293736535,"[{""NPI"":""1617175102""}]",2067157411,3/13/2019,nibh ligula nec sem duis,Masalovka
3621457119,"[{""NPI"":""5726079175""},{""NPI"":""4955749569""},{""NPI"":""8744723539""}]",2086697922,5/26/2019,eu tincidunt in,Pamatang
2335800051,"[{""NPI"":""6490334372""}]",4956568735,9/26/2019,suscipit ligula in lacus,Kamyanyets
6966367605,"[{""NPI"":""0225551551""},{""NPI"":""7473462687""}]",2558814198,1/16/2019,semper interdum mauris ullamcorper,Manghit
5326835592,"[{""NPI"":""3621457119""},{""NPI"":""0316282510""}]",8896969795,9/19/2019,nec dui,Tangjian
0917432037,"[{""NPI"":""1155695119""},{""NPI"":""1089995814""},{""NPI"":""7220040350""}]",9001662087,10/12/2019,morbi sem mauris,Ocaña
9902823335,"[{""NPI"":""7064671387""},{""NPI"":""8405021116""},{""NPI"":""9817604209""},{""NPI"":""9330683452""},{""NPI"":""0737263806""}]",8165503805,2/8/2019,donec ut dolor morbi vel,Seredyna-Buda
9635954115,"[{""NPI"":""2453494945""},{""NPI"":""8718212743""},{""NPI"":""0647118076""}]",7263999165,11/28/2018,dictumst morbi vestibulum velit,Murowana Goślina
8735784962,"[{""NPI"":""2693198704""},{""NPI"":""9159223766""},{""NPI"":""3621457119""},{""NPI"":""2922950425""}]",3775891542,2/6/2019,libero nullam sit amet turpis,Tangnan
3897897768,"[{""NPI"":""9468124053""}]",6766344341,7/18/2019,tincidunt nulla,San Francisco
9902823335,"[{""NPI"":""5215506973""},{""NPI"":""9020719610""},{""NPI"":""2693198704""},{""NPI"":""1744868565""},{""NPI"":""8410022966""}]",5574263977,10/25/2018,auctor gravida,Nahāvand
2743207280,"[{""NPI"":""9268921456""}]",8366742857,6/16/2019,eros vestibulum,Sobradinho
4020282412,"[{""NPI"":""4382740339""},{""NPI"":""8422000008""}]",9855309047,3/13/2019,varius integer ac,Nanning
9326646025,"[{""NPI"":""4738495038""}]",0396931086,10/8/2019,duis faucibus accumsan odio,Ystad
0849244617,"[{""NPI"":""4135071937""},{""NPI"":""8930471994""},{""NPI"":3500222013}]",6569100857,4/18/2019,ante ipsum primis in faucibus,Maceda
5925516559,"[{""NPI"":""1565913612""},{""NPI"":""1662892039""}]",1311369257,3/16/2019,hendrerit at vulputate,Zhdanov
8930471994,"[{""NPI"":""1172238189""},{""NPI"":""1067006788""}]",8942279191,9/28/2019,massa donec dapibus,Tripoli
7475706524,"[{""NPI"":""8070771984""}]",6044010410,6/14/2019,placerat ante nulla justo,Hamburg
0317242318,"[{""NPI"":""5559792225""}]",7101451431,5/17/2019,aliquet maecenas,Josefův Důl
2572783916,"[{""NPI"":""3820636048""},{""NPI"":""8187990236""},{""NPI"":""5068277177""},{""NPI"":""8237497406""},{""NPI"":""1082842753""}]",1925449915,11/17/2018,suspendisse ornare,Rāmganj
8173170347,"[{""NPI"":""8512341653""},{""NPI"":""3236424613""},{""NPI"":""1687900337""}]",9043141484,6/7/2019,mollis molestie,Novodvinsk
6063662731,"[{""NPI"":""9211918448""},{""NPI"":""0325902275""}]",5605458860,5/11/2019,pede malesuada,Hutang
3976588849,"[{""NPI"":""0211496081""},{""NPI"":""6023321615""},{""NPI"":""0355213559""},{""NPI"":""4979256449""},{""NPI"":""2154956785""}]",6939765931,3/27/2019,a pede,Aliwal North
4151147268,"[{""NPI"":""8589162788""},{""NPI"":""0921283857""},{""NPI"":""7647294385""},{""NPI"":""7803729053""}]",0694933278,10/22/2018,luctus cum sociis,San Antonio Suchitepéquez
1087967872,"[{""NPI"":""1763414329""},{""NPI"":""1749286068""},{""NPI"":""5188682893""},{""NPI"":""7667532974""},{""NPI"":""8711885939""}]",8972434220,8/4/2019,morbi ut odio,Comendador
9415188421,"[{""NPI"":""6607519261""},{""NPI"":""3157311581""},{""NPI"":""8610712737""}]",9197860428,4/3/2019,nulla tellus,Bílina Kyselka
9220794535,"[{""NPI"":""9075745176""},{""NPI"":""5824909253""}]",6687581193,4/9/2019,eget massa tempor convallis,Matozinhos
8773304212,"[{""NPI"":""1431658529""}]",6084004557,6/6/2019,dui maecenas tristique,Jincheng
0304207977,"[{""NPI"":""1224777417""},{""NPI"":""6734301958""}]",7068313734,1/9/2019,consequat nulla,Nechanice
6646117284,"[{""NPI"":""6860245182""},{""NPI"":""2305031602""}]",5577924443,7/5/2019,rutrum nulla nunc purus,Dongshan
4781276229,"[{""NPI"":""4037130068""}]",5069898130,4/5/2019,lobortis ligula,Shazi
4785806230,"[{""NPI"":""8669403862""},{""NPI"":""8809590813""},{""NPI"":""2305031602""},{""NPI"":""9039984212""},{""NPI"":""0053015207""}]",7478922763,11/23/2018,sit amet,Tomice
3696044180,"[{""NPI"":""3929651106""},{""NPI"":""8249014723""},{""NPI"":""5417438928""},{""NPI"":""0769830145""},{""NPI"":""5162661058""}]",0410636200,9/28/2019,vel dapibus at diam,Povorino
9296581907,"[{""NPI"":""3302800363""},{""NPI"":""6646117284""}]",7833980641,1/26/2019,platea dictumst etiam faucibus,Primorsko-Akhtarsk
1504447093,"[{""NPI"":""8881136856""},{""NPI"":""5709621072""},{""NPI"":""9166466598""},{""NPI"":""2305031602""},{""NPI"":""4958201440""}]",1515710507,5/17/2019,lobortis ligula,Ni’ao
3528589825,"[{""NPI"":""7663664833""},{""NPI"":""2047782147""},{""NPI"":""5505496563""},{""NPI"":""3490696336""}]",5835415570,1/13/2019,molestie sed justo,Gap
1796503207,"[{""NPI"":""6023321615""},{""NPI"":""1598058509""},{""NPI"":""0822837102""},{""NPI"":""3890684939""}]",3559548236,9/17/2019,nam ultrices libero non,Saḩab
3921977835,"[{""NPI"":""1067006788""}]",6098784610,11/11/2018,dui maecenas tristique est,Casma
1796503207,"[{""NPI"":""2530014965""},{""NPI"":""7699183533""},{""NPI"":""3110594684""},{""NPI"":""3840263980""},{""NPI"":""3898357457""}]",4587539057,6/23/2019,felis fusce posuere felis sed,Stratónion
1219236861,"[{""NPI"":""6388276458""},{""NPI"":""4194367707""},{""NPI"":""2624705767""},{""NPI"":""2914230818""}]",6024067579,10/9/2019,in magna bibendum,Karamat
8497158482,"[{""NPI"":""1366590058""},{""NPI"":""9907182656""},{""NPI"":""7044669506""},{""NPI"":3953606786}]",0367872002,9/29/2019,ullamcorper purus,Huaquirca
2472644922,"[{""NPI"":""5529429394""}]",9542550915,7/19/2019,massa id nisl,Costa Rica
5041570507,"[{""NPI"":""9916276722""}]",3450582465,2/11/2019,at diam nam tristique,Fresnes
0225551551,"[{""NPI"":""2914230818""},{""NPI"":""3935642784""},{""NPI"":""1023348470""},{""NPI"":""0781825741""}]",8489898468,12/19/2018,nec sem,Gaojimiao
3682510400,"[{""NPI"":""6878406951""},{""NPI"":""4032957991""},{""NPI"":""6456905095""},{""NPI"":""1520290950""},{""NPI"":""0189859199""}]",6437400024,10/7/2019,nunc purus phasellus in felis,Rogoźnik
5336862274,"[{""NPI"":""2861511761""},{""NPI"":""9268878763""},{""NPI"":""8846736419""},{""NPI"":""6586469686""}]",0156296282,11/4/2018,pede justo,Shatian
7534473918,"[{""NPI"":""1744868565""},{""NPI"":""0704078880""}]",1458174093,12/30/2018,quis augue luctus,Mocímboa
8471573857,"[{""NPI"":""3649717956""}]",2271596465,7/5/2019,id luctus nec molestie sed,Riyadh
3916157817,"[{""NPI"":""9649090223""},{""NPI"":""0458069760""}]",8604484739,10/25/2018,in ante vestibulum ante,Huangcun
8405021116,"[{""NPI"":""6822264043""},{""NPI"":""0172096243""}]",4750823156,6/2/2019,nunc purus,Odienné
0082427135,"[{""NPI"":""7044669506""},{""NPI"":2261946848}]",3342843754,5/8/2019,purus sit amet nulla quisque,Karpacz
6129417713,"[{""NPI"":""7857315885""},{""NPI"":""8603564876""},{""NPI"":""2336637022""}]",1258873652,8/1/2019,penatibus et magnis,Moutas
0120954435,"[{""NPI"":""6989816260""},{""NPI"":""1837881685""}]",9165407962,7/4/2019,suspendisse accumsan,Longxian Chengguanzhen
3703590262,"[{""NPI"":""0704078880""},{""NPI"":""7397425801""},{""NPI"":""2472644922""}]",0679963358,6/6/2019,at velit vivamus,Punat
6182487380,"[{""NPI"":""4701872040""},{""NPI"":""5888373036""}]",6522629056,12/23/2018,aliquam quis,Veliko Tŭrnovo
5095812967,"[{""NPI"":""1229100660""}]",7665171948,6/12/2019,ligula suspendisse ornare consequat lectus,Kambar
0769762670,"[{""NPI"":""2613282886""},{""NPI"":""9052994528""}]",7348915780,10/11/2019,nulla dapibus dolor,Isiolo
2325604535,"[{""NPI"":""8786548263""},{""NPI"":""3220671454""},{""NPI"":""7496386340""},{""NPI"":""3921977835""}]",9202021920,12/24/2018,sed accumsan felis ut,Bangilan
0631463429,"[{""NPI"":""1857504992""},{""NPI"":""5518415508""},{""NPI"":""8802790965""},{""NPI"":""2305031602""}]",5105060974,9/21/2019,dui luctus,Allanridge
4955749569,"[{""NPI"":""6834840893""},{""NPI"":""0544183649""},{""NPI"":""8512341653""},{""NPI"":""5673774869""}]",2073059192,1/18/2019,nisl duis,Medang
7210385843,"[{""NPI"":""0359962181""},{""NPI"":""1082842753""},{""NPI"":""6456905095""},{""NPI"":""1431658529""}]",0242326447,9/9/2019,in est risus,Glatik
3935642784,"[{""NPI"":""4661071719""},{""NPI"":8548026855},{""NPI"":""8570374437""}]",4241202108,11/17/2018,nunc vestibulum,Natakoli
4966853508,"[{""NPI"":""3324470730""}]",2112153158,11/16/2018,odio odio elementum eu interdum,Purac
6169972033,"[{""NPI"":2261946848},{""NPI"":""5739509440""}]",6703042929,6/28/2019,vestibulum rutrum rutrum neque aenean,Al Qurayn
6421369235,"[{""NPI"":""4785806230""},{""NPI"":""9052994528""}]",3718715968,2/13/2019,hac habitasse platea dictumst morbi,Milovice
2583540181,"[{""NPI"":""5910967746""}]",7302556266,10/2/2019,et tempus semper est quam,Nová Role
4959772158,"[{""NPI"":""5445749053""},{""NPI"":""3220671454""},{""NPI"":""6922899598""},{""NPI"":""2098530579""}]",7735145099,1/28/2019,ante ipsum,Zhutuo
1789876931,"[{""NPI"":""7888350801""},{""NPI"":""4765454681""}]",0136503438,8/15/2019,id lobortis convallis,Starý Bohumín
0885049578,"[{""NPI"":""9882809901""},{""NPI"":2799293735},{""NPI"":""9907182656""}]",9854566034,11/29/2018,vel pede morbi porttitor lorem,Xinjia
4701556009,"[{""NPI"":""7192349216""},{""NPI"":""9187876582""},{""NPI"":""5888373036""},{""NPI"":""2503804012""}]",9577933486,3/13/2019,ac enim in,Stara Pazova
5785628651,"[{""NPI"":""3374299571""},{""NPI"":""8662872735""},{""NPI"":""9037061133""},{""NPI"":""8896992702""}]",6400358107,8/22/2019,ipsum primis in,Barr
2381338020,"[{""NPI"":""3038853291""},{""NPI"":""3676913345""},{""NPI"":""5709621072""},{""NPI"":""8496499359""},{""NPI"":""7535485235""}]",7046940532,5/19/2019,eleifend pede libero quis orci,Dazi
6390484968,"[{""NPI"":""1744868565""},{""NPI"":""7703794171""},{""NPI"":""5095812967""},{""NPI"":""4738495038""}]",3499863236,9/27/2019,quis turpis sed,Zhuzuo
9476356030,"[{""NPI"":""0722291973""},{""NPI"":""1160768218""}]",1051623454,5/10/2019,nibh fusce lacus purus,Bosanski Šamac
9048573203,"[{""NPI"":""5716356397""},{""NPI"":""3809560022""},{""NPI"":""4382740339""},{""NPI"":""9187876582""},{""NPI"":""6676168707""}]",9124997054,9/14/2019,dapibus duis at,Krajan
4770132026,"[{""NPI"":""5991364923""}]",2944241156,3/24/2019,erat fermentum,Xixiang
1590093755,"[{""NPI"":""5929901651""},{""NPI"":""1188042106""},{""NPI"":8697450756},{""NPI"":""3870230169""}]",3849890922,1/30/2019,lacinia erat vestibulum sed magna,Souto de Cima
7299686015,"[{""NPI"":""1173496718""}]",2163069695,3/1/2019,ligula pellentesque,Kamieniec Ząbkowicki
8599195352,"[{""NPI"":""9786032071""},{""NPI"":""8179915778""}]",9587578077,12/29/2018,fusce lacus purus,Ozorków
3976588849,"[{""NPI"":""4474315367""},{""NPI"":""6267007324""}]",5554492536,12/20/2018,ut nulla sed accumsan,Minshan
0221661883,"[{""NPI"":""6221089832""}]",5557851660,12/22/2018,tellus nulla ut erat,Tacna
6678092945,"[{""NPI"":""1590093755""},{""NPI"":""4418777318""},{""NPI"":""2615817787""},{""NPI"":""6383124242""}]",1380384021,11/12/2018,maecenas tristique est,Kuanheum
5563497097,"[{""NPI"":""6297715769""},{""NPI"":""4561212906""},{""NPI"":""2380819815""}]",5497243497,1/4/2019,sem mauris,Bichena
6878406951,"[{""NPI"":""7832317000""},{""NPI"":""1740187172""}]",8980292407,5/11/2019,eu interdum eu,San Roque
4273602318,"[{""NPI"":""2861511761""},{""NPI"":""2649292431""},{""NPI"":""0797749489""},{""NPI"":""1709404426""},{""NPI"":8548026855}]",7669822518,1/28/2019,est phasellus,Sukaraja
3374299571,"[{""NPI"":""9211918448""},{""NPI"":""9882809901""},{""NPI"":""8570374437""},{""NPI"":""0320994589""},{""NPI"":""7397425801""}]",5920146353,9/21/2019,sapien cursus vestibulum proin,Kai
7620893571,"[{""NPI"":""7162880134""},{""NPI"":""7912721363""},{""NPI"":""6760333810""}]",4128548308,10/30/2018,pretium iaculis,Annecy
0631463429,"[{""NPI"":""4014188493""},{""NPI"":""8372755299""}]",8247447086,4/9/2019,purus aliquet,Huangbei
4607312894,"[{""NPI"":""3548726984""},{""NPI"":""1598058509""}]",8677189393,11/29/2018,platea dictumst etiam,Versailles
0544183649,"[{""NPI"":""9121204020""},{""NPI"":""2381338020""}]",8746995374,12/25/2018,feugiat et,Mendi
0306248255,"[{""NPI"":""4037130068""}]",7455472425,1/5/2019,donec odio justo sollicitudin ut,Hakui
